run_id,minute_index,station_id,cycle_time_sec,queue_length,vibration_mm_s,torque_nm,temperature_c
RUN-PB-006,170,P02,55.56,2,0.715,142.34,41.71
RUN-PB-006,170,P03,58.55,0,0.662,141.71,42.03
RUN-PB-006,170,P04,43.39,1,0.817,143.12,42.83
RUN-PB-006,170,P05,41.64,2,0.766,145.69,41.99
RUN-PB-006,170,P06,38.93,3,,,42.17
RUN-PB-006,170,P07,44.43,2,0.769,142.63,42.5
RUN-PB-006,170,P08,45.91,2,0.653,143.71,42.88
RUN-PB-006,170,P09,60.07,2,0.744,141.53,42.82
RUN-PB-006,170,P10,52.86,0,,,
RUN-PB-006,170,BAT01,35.77,1,0.83,148.25,42.36
RUN-PB-006,170,BAT02,40.68,2,0.791,145.78,42.41
RUN-PB-006,170,BAT03,38.34,1,0.722,145.33,42.19
RUN-PB-006,170,BAT04,45.58,0,,,
RUN-PB-006,170,BAT05,43.8,1,0.685,140.4,42.33
RUN-PB-006,170,BAT06,49.82,2,0.716,144.71,42.0
RUN-PB-006,170,BAT07,42.7,0,0.675,142.47,43.07
RUN-PB-006,170,BAT08,53.28,3,0.715,146.6,43.71
RUN-PB-006,170,PT01,44.84,0,0.636,143.22,40.99
RUN-PB-006,170,PT02,47.94,1,0.702,140.73,42.98
RUN-PB-006,170,PT03,43.93,0,,145.8,
RUN-PB-006,170,PT04,40.04,1,0.747,146.22,42.42
RUN-PB-006,170,GA01,43.16,0,,143.07,
RUN-PB-006,170,GA02,44.39,2,0.733,143.3,42.11
RUN-PB-006,170,GA03,48.92,0,,,
RUN-PB-006,170,GA04,41.6,0,,143.81,
RUN-PB-006,170,GA05,39.52,2,0.877,138.03,43.24
RUN-PB-006,170,GA06,45.38,0,,,
RUN-PB-006,170,GA07,44.64,0,,,
RUN-PB-006,170,GA08,41.32,2,,147.26,
RUN-PB-006,170,GA09,44.83,0,,,
RUN-PB-006,170,GA10,48.26,2,0.704,144.8,42.42
RUN-PB-006,170,GA11,48.62,1,0.778,143.77,42.55
RUN-PB-006,170,GA12,45.1,2,0.756,145.82,41.95
RUN-PB-006,170,GA13,37.73,2,0.772,140.22,40.58
RUN-PB-006,170,GA14,42.34,1,0.756,141.93,40.75
RUN-PB-006,170,EOL01,45.46,1,,,40.61
RUN-PB-006,170,EOL02,43.94,2,0.768,145.22,40.54
RUN-PB-006,170,EOL03,52.62,2,0.761,144.43,42.73
RUN-PB-006,170,EOL04,55.29,4,0.74,139.32,41.93
RUN-PB-006,170,EOL05,47.79,2,,,41.99
RUN-PB-006,170,EOL06,43.92,2,0.816,143.6,41.15
RUN-PB-006,170,EOL07,60.38,0,,,
RUN-PB-006,171,ST01,35.16,2,0.847,144.98,43.32
RUN-PB-006,171,ST02,37.5,2,0.698,147.38,41.28
RUN-PB-006,171,ST03,40.43,1,0.681,143.93,41.32
RUN-PB-006,171,ST04,35.59,0,0.749,,
RUN-PB-006,171,ST05,41.8,1,0.761,149.08,41.18
RUN-PB-006,171,ST06,45.3,0,,,
RUN-PB-006,171,B01,42.82,0,0.709,148.67,42.93
RUN-PB-006,171,B02,43.7,1,0.72,144.42,42.39
RUN-PB-006,171,B03,38.5,0,0.747,140.64,42.84
RUN-PB-006,171,B04,41.06,2,0.781,147.58,41.37
RUN-PB-006,171,B05,42.58,1,0.737,147.06,42.77
RUN-PB-006,171,B06,43.19,0,0.717,141.1,41.44
RUN-PB-006,171,B07,46.87,0,0.728,145.98,41.31
RUN-PB-006,171,B08,37.74,1,0.802,142.23,43.02
RUN-PB-006,171,B09,41.49,2,,147.35,
RUN-PB-006,171,B10,39.8,1,,149.65,
RUN-PB-006,171,B11,47.29,1,0.663,142.52,43.0
RUN-PB-006,171,B12,49.72,0,,,
RUN-PB-006,171,P01,47.46,2,,,42.36
RUN-PB-006,171,P02,55.43,3,0.799,145.03,41.68
RUN-PB-006,171,P03,57.99,3,0.791,148.52,42.75
RUN-PB-006,171,P04,43.5,1,0.713,147.4,41.16
RUN-PB-006,171,P05,40.84,1,0.752,141.93,41.65
RUN-PB-006,171,P06,40.54,1,,,42.03
RUN-PB-006,171,P07,44.71,1,0.92,146.44,42.76
RUN-PB-006,171,P08,45.1,3,0.7,148.02,42.21
RUN-PB-006,171,P09,60.03,0,0.705,146.49,41.58
RUN-PB-006,171,P10,51.64,0,,,
RUN-PB-006,171,BAT01,36.33,3,0.761,145.13,42.64
RUN-PB-006,171,BAT02,40.36,0,0.726,148.03,42.37
RUN-PB-006,171,BAT03,38.33,2,0.768,143.95,41.57
RUN-PB-006,171,BAT04,45.82,0,,,
RUN-PB-006,171,BAT05,44.16,1,0.73,141.04,42.39
RUN-PB-006,171,BAT06,49.87,0,0.672,145.36,42.03
RUN-PB-006,171,BAT07,41.56,0,0.795,148.9,40.39
RUN-PB-006,171,BAT08,53.57,0,0.871,142.08,42.29
RUN-PB-006,171,PT01,45.25,2,0.83,146.88,42.26
RUN-PB-006,171,PT02,47.89,1,0.742,146.2,42.68
RUN-PB-006,171,PT03,43.38,0,,146.37,
RUN-PB-006,171,PT04,40.44,0,0.73,141.1,42.48
RUN-PB-006,171,GA01,41.97,2,,144.71,
RUN-PB-006,171,GA02,43.85,2,0.814,144.19,42.91
RUN-PB-006,171,GA03,48.41,0,,,
RUN-PB-006,171,GA04,41.63,1,,147.04,
RUN-PB-006,171,GA05,39.05,1,0.758,151.83,41.96
RUN-PB-006,171,GA06,45.35,0,,,
RUN-PB-006,171,GA07,44.3,0,,,
RUN-PB-006,171,GA08,40.89,1,,146.76,
RUN-PB-006,171,GA09,45.4,0,,,
RUN-PB-006,171,GA10,46.37,1,0.73,144.99,41.77
RUN-PB-006,171,GA11,50.41,0,0.701,145.48,42.27
RUN-PB-006,171,GA12,45.33,2,0.763,142.95,42.86
RUN-PB-006,171,GA13,37.44,2,0.713,148.64,42.9
RUN-PB-006,171,GA14,41.08,0,0.787,142.81,41.74
RUN-PB-006,171,EOL01,45.47,1,,,42.5
RUN-PB-006,171,EOL02,43.2,1,0.785,142.94,42.04
RUN-PB-006,171,EOL03,52.86,1,0.81,149.72,42.06
RUN-PB-006,171,EOL04,54.01,1,0.781,141.82,41.23
RUN-PB-006,171,EOL05,48.06,0,,,40.61
RUN-PB-006,171,EOL06,44.49,0,0.802,145.2,42.0
RUN-PB-006,171,EOL07,60.11,0,,,
RUN-PB-006,172,ST01,34.8,0,0.816,145.09,41.91
RUN-PB-006,172,ST02,36.97,0,0.783,142.71,41.47
RUN-PB-006,172,ST03,39.78,1,0.75,143.33,41.3
RUN-PB-006,172,ST04,36.35,2,0.724,,
RUN-PB-006,172,ST05,41.45,1,0.763,148.91,41.89
RUN-PB-006,172,ST06,45.45,0,,,
RUN-PB-006,172,B01,41.67,0,0.816,141.51,42.11
RUN-PB-006,172,B02,44.41,1,0.827,142.98,42.91
RUN-PB-006,172,B03,38.91,1,0.715,144.48,42.74
RUN-PB-006,172,B04,41.29,1,0.733,142.46,41.84
RUN-PB-006,172,B05,43.52,1,0.742,144.79,41.33
RUN-PB-006,172,B06,43.02,1,0.749,147.01,41.87
RUN-PB-006,172,B07,45.66,1,0.772,143.79,41.72
RUN-PB-006,172,B08,38.88,0,0.678,143.24,42.86
RUN-PB-006,172,B09,42.87,0,,145.76,
RUN-PB-006,172,B10,40.52,4,,143.02,
RUN-PB-006,172,B11,47.74,1,0.756,144.07,41.97
RUN-PB-006,172,B12,50.96,0,,,
RUN-PB-006,172,P01,48.2,0,,,43.56
RUN-PB-006,172,P02,54.1,0,0.726,147.09,40.31
RUN-PB-006,172,P03,57.71,0,0.812,150.2,41.75
RUN-PB-006,172,P04,44.13,1,0.732,148.08,43.02
RUN-PB-006,172,P05,42.05,0,0.722,145.15,40.35
RUN-PB-006,172,P06,39.25,0,,,41.55
RUN-PB-006,172,P07,46.95,1,0.667,146.0,42.18
RUN-PB-006,172,P08,45.51,2,0.711,142.97,42.68
RUN-PB-006,172,P09,60.77,1,0.737,145.24,42.7
RUN-PB-006,172,P10,52.56,0,,,
RUN-PB-006,172,BAT01,36.54,2,0.784,144.47,42.14
RUN-PB-006,172,BAT02,39.4,2,0.679,144.09,41.41
RUN-PB-006,172,BAT03,38.27,1,0.762,144.45,41.09
RUN-PB-006,172,BAT04,47.05,0,,,
RUN-PB-006,172,BAT05,45.11,0,0.813,137.74,42.3
RUN-PB-006,172,BAT06,49.9,2,0.692,144.85,42.18
RUN-PB-006,172,BAT07,41.71,2,0.756,147.45,42.25
RUN-PB-006,172,BAT08,52.98,0,0.701,146.61,41.86
RUN-PB-006,172,PT01,45.15,3,0.81,144.14,42.68
RUN-PB-006,172,PT02,48.21,1,0.736,139.51,41.87
RUN-PB-006,172,PT03,44.99,1,,143.29,
RUN-PB-006,172,PT04,41.0,3,0.687,151.31,41.9
RUN-PB-006,172,GA01,41.58,2,,144.85,
RUN-PB-006,172,GA02,44.2,2,0.805,146.8,42.75
RUN-PB-006,172,GA03,51.05,0,,,
RUN-PB-006,172,GA04,43.61,2,,143.36,
RUN-PB-006,172,GA05,38.31,1,0.788,143.91,40.8
RUN-PB-006,172,GA06,44.96,0,,,
RUN-PB-006,172,GA07,44.13,0,,,
RUN-PB-006,172,GA08,40.27,2,,145.06,
RUN-PB-006,172,GA09,44.79,0,,,
RUN-PB-006,172,GA10,48.38,3,0.718,143.48,43.63
RUN-PB-006,172,GA11,49.67,1,0.752,148.22,43.09
RUN-PB-006,172,GA12,44.7,1,0.722,141.19,42.38
RUN-PB-006,172,GA13,37.76,1,0.721,142.91,42.65
RUN-PB-006,172,GA14,42.76,4,0.735,143.86,40.86
RUN-PB-006,172,EOL01,45.78,1,,,40.8
RUN-PB-006,172,EOL02,44.56,0,0.809,144.85,42.52
RUN-PB-006,172,EOL03,50.95,1,0.77,144.37,41.86
RUN-PB-006,172,EOL04,54.82,2,0.695,143.11,41.57
RUN-PB-006,172,EOL05,47.41,0,,,42.27
RUN-PB-006,172,EOL06,43.9,0,0.73,142.31,42.34
RUN-PB-006,172,EOL07,59.9,0,,,
RUN-PB-006,173,ST01,34.46,0,0.771,139.75,43.13
RUN-PB-006,173,ST02,38.06,2,0.717,147.14,40.33
RUN-PB-006,173,ST03,40.09,1,0.778,149.38,40.25
RUN-PB-006,173,ST04,36.78,1,0.806,,
RUN-PB-006,173,ST05,42.27,3,0.779,141.0,41.98
RUN-PB-006,173,ST06,44.69,0,,,
RUN-PB-006,173,B01,41.5,2,0.704,146.3,41.93
RUN-PB-006,173,B02,44.44,0,0.795,144.58,43.23
RUN-PB-006,173,B03,38.52,0,0.751,148.37,41.99
RUN-PB-006,173,B04,40.01,1,0.768,146.0,40.27
RUN-PB-006,173,B05,43.74,1,0.692,144.69,42.7
RUN-PB-006,173,B06,44.16,1,0.665,141.49,41.95
RUN-PB-006,173,B07,46.32,0,0.746,144.28,41.55
RUN-PB-006,173,B08,37.41,2,0.741,144.19,41.49
RUN-PB-006,173,B09,41.81,2,,143.08,
RUN-PB-006,173,B10,39.72,5,,152.7,
RUN-PB-006,173,B11,47.9,2,0.7,146.87,41.9
RUN-PB-006,173,B12,49.08,0,,,
RUN-PB-006,173,P01,48.43,0,,,41.53
RUN-PB-006,173,P02,54.91,1,0.681,144.53,43.07
RUN-PB-006,173,P03,57.9,1,0.775,148.36,42.99
RUN-PB-006,173,P04,44.41,0,0.687,145.01,42.38
RUN-PB-006,173,P05,41.67,1,0.719,140.59,41.64
RUN-PB-006,173,P06,39.42,1,,,43.39
RUN-PB-006,173,P07,45.15,2,0.814,145.22,41.3
RUN-PB-006,173,P08,46.85,1,0.815,144.94,40.61
RUN-PB-006,173,P09,60.8,1,0.82,142.37,41.04
RUN-PB-006,173,P10,52.0,0,,,
RUN-PB-006,173,BAT01,35.78,0,0.682,143.58,43.07
RUN-PB-006,173,BAT02,40.02,3,0.773,149.39,42.52
RUN-PB-006,173,BAT03,37.82,2,0.842,145.32,41.22
RUN-PB-006,173,BAT04,46.14,0,,,
RUN-PB-006,173,BAT05,43.42,0,0.677,149.1,41.75
RUN-PB-006,173,BAT06,50.11,1,0.754,145.84,42.13
RUN-PB-006,173,BAT07,41.43,1,0.714,147.97,43.36
RUN-PB-006,173,BAT08,54.87,1,0.696,146.13,41.22
RUN-PB-006,173,PT01,44.5,2,0.823,141.56,41.11
RUN-PB-006,173,PT02,48.8,2,0.701,140.01,41.87
RUN-PB-006,173,PT03,44.28,1,,145.8,
RUN-PB-006,173,PT04,39.45,3,0.685,147.65,41.88
RUN-PB-006,173,GA01,41.17,0,,141.72,
RUN-PB-006,173,GA02,43.96,0,0.781,146.24,41.32
RUN-PB-006,173,GA03,49.5,0,,,
RUN-PB-006,173,GA04,42.39,2,,142.8,
RUN-PB-006,173,GA05,39.35,1,0.724,146.28,41.33
RUN-PB-006,173,GA06,44.74,0,,,
RUN-PB-006,173,GA07,44.29,0,,,
RUN-PB-006,173,GA08,40.84,2,,147.52,
RUN-PB-006,173,GA09,45.26,0,,,
RUN-PB-006,173,GA10,48.15,0,0.668,146.56,42.21
RUN-PB-006,173,GA11,50.19,1,0.668,145.83,41.81
RUN-PB-006,173,GA12,45.02,2,0.798,146.17,42.33
RUN-PB-006,173,GA13,38.33,1,0.75,145.14,40.9
RUN-PB-006,173,GA14,42.46,2,0.696,142.64,41.15
RUN-PB-006,173,EOL01,45.53,0,,,41.51
RUN-PB-006,173,EOL02,43.5,0,0.816,141.23,42.24
RUN-PB-006,173,EOL03,52.65,1,0.705,140.02,40.8
RUN-PB-006,173,EOL04,54.82,0,0.776,144.68,42.92
RUN-PB-006,173,EOL05,48.0,2,,,42.21
RUN-PB-006,173,EOL06,44.69,0,0.734,145.87,42.25
RUN-PB-006,173,EOL07,59.79,0,,,
RUN-PB-006,174,ST01,35.76,1,0.706,144.43,42.14
RUN-PB-006,174,ST02,38.0,2,0.656,146.79,41.28
RUN-PB-006,174,ST03,40.29,2,0.766,143.73,41.01
RUN-PB-006,174,ST04,36.58,4,0.716,,
RUN-PB-006,174,ST05,42.42,1,0.689,142.73,41.53
RUN-PB-006,174,ST06,44.57,0,,,
RUN-PB-006,174,B01,42.51,1,0.763,143.5,41.44
RUN-PB-006,174,B02,43.43,2,0.681,145.18,40.58
RUN-PB-006,174,B03,38.87,0,0.799,145.43,42.28
RUN-PB-006,174,B04,40.87,0,0.779,145.14,42.27
RUN-PB-006,174,B05,43.12,3,0.771,144.34,42.57
RUN-PB-006,174,B06,43.07,0,0.711,147.06,42.09
RUN-PB-006,174,B07,46.05,1,0.76,147.36,42.45
RUN-PB-006,174,B08,39.26,0,0.849,147.65,41.25
RUN-PB-006,174,B09,41.48,3,,145.35,
RUN-PB-006,174,B10,40.57,3,,147.65,
RUN-PB-006,174,B11,48.97,1,0.746,143.9,41.49
RUN-PB-006,174,B12,50.52,0,,,
RUN-PB-006,174,P01,49.32,0,,,42.72
RUN-PB-006,174,P02,55.04,0,0.732,149.54,42.42
RUN-PB-006,174,P03,57.04,0,0.773,148.5,41.45
RUN-PB-006,174,P04,44.16,1,0.799,144.14,42.36
RUN-PB-006,174,P05,42.13,0,0.744,145.86,40.88
RUN-PB-006,174,P06,39.59,2,,,42.58
RUN-PB-006,174,P07,45.23,2,0.721,145.62,42.06
RUN-PB-006,174,P08,45.35,2,0.841,142.7,43.59
RUN-PB-006,174,P09,60.59,0,0.854,151.99,42.46
RUN-PB-006,174,P10,52.11,0,,,
RUN-PB-006,174,BAT01,35.78,3,0.793,144.32,43.2
RUN-PB-006,174,BAT02,39.22,1,0.808,143.65,40.78
RUN-PB-006,174,BAT03,38.26,3,0.745,146.74,42.61
RUN-PB-006,174,BAT04,45.58,0,,,
RUN-PB-006,174,BAT05,42.89,1,0.756,152.15,43.75
RUN-PB-006,174,BAT06,48.62,0,0.699,146.67,40.92
RUN-PB-006,174,BAT07,42.25,1,0.761,141.77,41.1
RUN-PB-006,174,BAT08,53.84,5,0.769,143.76,41.83
RUN-PB-006,174,PT01,44.4,0,0.75,146.26,40.69
RUN-PB-006,174,PT02,48.85,2,0.802,145.82,42.01
RUN-PB-006,174,PT03,43.78,1,,147.01,
RUN-PB-006,174,PT04,40.96,2,0.687,144.91,41.2
RUN-PB-006,174,GA01,41.5,0,,147.19,
RUN-PB-006,174,GA02,44.11,1,0.716,139.85,42.85
RUN-PB-006,174,GA03,49.35,0,,,
RUN-PB-006,174,GA04,41.95,1,,144.2,
RUN-PB-006,174,GA05,39.36,1,0.8,144.09,43.12
RUN-PB-006,174,GA06,45.37,0,,,
RUN-PB-006,174,GA07,44.14,0,,,
RUN-PB-006,174,GA08,40.96,1,,146.03,
RUN-PB-006,174,GA09,45.97,0,,,
RUN-PB-006,174,GA10,48.23,1,0.761,150.49,41.58
RUN-PB-006,174,GA11,49.74,5,0.693,143.74,42.54
RUN-PB-006,174,GA12,45.19,1,0.73,147.8,41.64
RUN-PB-006,174,GA13,37.24,1,0.749,143.89,41.91
RUN-PB-006,174,GA14,41.31,0,0.816,146.18,43.19
RUN-PB-006,174,EOL01,46.18,1,,,42.06
RUN-PB-006,174,EOL02,43.18,7,0.802,143.97,41.82
RUN-PB-006,174,EOL03,51.98,0,0.755,144.76,40.32
RUN-PB-006,174,EOL04,54.64,2,0.716,143.97,42.38
RUN-PB-006,174,EOL05,47.97,0,,,42.46
RUN-PB-006,174,EOL06,44.82,0,0.604,144.52,42.46
RUN-PB-006,174,EOL07,60.04,0,,,
RUN-PB-006,175,ST01,34.64,1,0.887,143.44,41.44
RUN-PB-006,175,ST02,37.69,0,0.745,142.24,41.56
RUN-PB-006,175,ST03,40.46,2,0.792,144.28,42.78
RUN-PB-006,175,ST04,35.56,0,0.71,,
RUN-PB-006,175,ST05,42.09,1,0.858,144.12,41.13
RUN-PB-006,175,ST06,44.54,0,,,
RUN-PB-006,175,B01,42.13,2,0.654,149.4,42.2
RUN-PB-006,175,B02,43.71,0,0.811,144.18,41.68
RUN-PB-006,175,B03,38.8,2,0.653,143.42,42.26
RUN-PB-006,175,B04,40.41,0,0.758,146.57,41.51
RUN-PB-006,175,B05,42.72,1,0.694,142.15,41.41
RUN-PB-006,175,B06,42.82,1,0.799,148.87,42.0
RUN-PB-006,175,B07,45.84,4,0.749,149.32,41.55
RUN-PB-006,175,B08,37.84,1,0.811,140.63,41.47
RUN-PB-006,175,B09,41.5,2,,143.37,
RUN-PB-006,175,B10,40.32,0,,144.75,
RUN-PB-006,175,B11,48.69,1,0.756,141.93,42.12
RUN-PB-006,175,B12,50.25,0,,,
RUN-PB-006,175,P01,47.96,0,,,41.33
RUN-PB-006,175,P02,54.82,0,0.707,144.35,42.86
RUN-PB-006,175,P03,58.67,1,0.73,147.23,42.43
RUN-PB-006,175,P04,44.08,0,0.791,147.59,42.21
RUN-PB-006,175,P05,42.68,1,0.673,144.36,41.15
RUN-PB-006,175,P06,39.72,0,,,42.04
RUN-PB-006,175,P07,44.93,3,0.807,143.93,42.91
RUN-PB-006,175,P08,45.23,0,0.721,142.7,41.68
RUN-PB-006,175,P09,60.24,0,0.735,143.94,41.53
RUN-PB-006,175,P10,52.62,0,,,
RUN-PB-006,175,BAT01,35.46,0,0.74,144.22,42.1
RUN-PB-006,175,BAT02,40.61,0,0.803,142.79,41.62
RUN-PB-006,175,BAT03,38.99,2,0.714,145.48,42.03
RUN-PB-006,175,BAT04,45.75,0,,,
RUN-PB-006,175,BAT05,43.93,1,0.749,144.34,39.97
RUN-PB-006,175,BAT06,50.69,2,0.721,146.74,40.65
RUN-PB-006,175,BAT07,41.22,2,0.714,143.75,41.64
RUN-PB-006,175,BAT08,52.85,3,0.75,146.35,42.02
RUN-PB-006,175,PT01,44.34,2,0.749,143.98,41.81
RUN-PB-006,175,PT02,48.32,0,0.777,144.0,42.52
RUN-PB-006,175,PT03,44.65,1,,143.62,
RUN-PB-006,175,PT04,39.81,1,0.767,147.62,41.66
RUN-PB-006,175,GA01,40.55,1,,148.02,
RUN-PB-006,175,GA02,43.97,1,0.742,140.93,40.8
RUN-PB-006,175,GA03,50.41,0,,,
RUN-PB-006,175,GA04,43.01,0,,145.73,
RUN-PB-006,175,GA05,38.24,2,0.795,141.34,43.14
RUN-PB-006,175,GA06,43.79,0,,,
RUN-PB-006,175,GA07,43.04,0,,,
RUN-PB-006,175,GA08,41.58,1,,148.39,
RUN-PB-006,175,GA09,45.47,0,,,
RUN-PB-006,175,GA10,48.49,0,0.762,145.49,42.69
RUN-PB-006,175,GA11,50.03,1,0.774,145.59,41.21
RUN-PB-006,175,GA12,45.27,2,0.757,142.64,40.0
RUN-PB-006,175,GA13,38.19,1,0.695,142.14,41.44
RUN-PB-006,175,GA14,41.67,0,0.831,144.84,43.11
RUN-PB-006,175,EOL01,46.31,1,,,40.71
RUN-PB-006,175,EOL02,43.66,1,0.792,143.61,41.95
RUN-PB-006,175,EOL03,51.7,0,0.726,145.4,42.32
RUN-PB-006,175,EOL04,55.4,1,0.774,148.25,40.84
RUN-PB-006,175,EOL05,48.67,0,,,41.61
RUN-PB-006,175,EOL06,44.46,2,0.683,143.15,41.3
RUN-PB-006,175,EOL07,59.58,0,,,
RUN-PB-006,176,ST01,35.98,1,0.642,142.73,41.76
RUN-PB-006,176,ST02,38.21,0,0.695,143.58,41.98
RUN-PB-006,176,ST03,39.48,2,0.742,145.49,41.41
RUN-PB-006,176,ST04,35.59,1,0.74,,
RUN-PB-006,176,ST05,41.73,0,0.808,141.57,43.09
RUN-PB-006,176,ST06,45.26,0,,,
RUN-PB-006,176,B01,41.09,2,0.699,144.03,40.26
RUN-PB-006,176,B02,44.66,1,0.83,147.09,42.4
RUN-PB-006,176,B03,38.75,2,0.769,144.68,41.15
RUN-PB-006,176,B04,40.45,0,0.733,143.02,42.97
RUN-PB-006,176,B05,43.3,0,0.782,144.93,42.19
RUN-PB-006,176,B06,42.94,1,0.785,143.87,42.95
RUN-PB-006,176,B07,46.46,1,0.724,142.81,44.0
RUN-PB-006,176,B08,38.75,1,0.763,144.15,43.67
RUN-PB-006,176,B09,42.69,4,,140.57,
RUN-PB-006,176,B10,38.73,2,,143.03,
RUN-PB-006,176,B11,47.12,0,0.759,143.29,41.94
RUN-PB-006,176,B12,49.57,0,,,
RUN-PB-006,176,P01,47.74,1,,,41.92
RUN-PB-006,176,P02,54.38,0,0.769,148.65,42.88
RUN-PB-006,176,P03,57.23,1,0.744,137.78,41.05
RUN-PB-006,176,P04,44.36,1,0.676,146.22,40.0
RUN-PB-006,176,P05,42.08,1,0.756,142.7,42.66
RUN-PB-006,176,P06,40.44,1,,,42.31
RUN-PB-006,176,P07,44.65,0,0.751,143.13,41.28
RUN-PB-006,176,P08,46.26,1,0.779,145.53,40.85
RUN-PB-006,176,P09,60.23,0,0.732,146.47,41.71
RUN-PB-006,176,P10,51.76,0,,,
RUN-PB-006,176,BAT01,36.0,0,0.72,142.05,42.62
RUN-PB-006,176,BAT02,39.1,1,0.736,149.68,42.58
RUN-PB-006,176,BAT03,37.91,0,0.677,144.13,41.02
RUN-PB-006,176,BAT04,46.62,0,,,
RUN-PB-006,176,BAT05,43.34,1,0.81,142.59,42.06
RUN-PB-006,176,BAT06,50.14,2,0.833,147.88,42.48
RUN-PB-006,176,BAT07,41.57,1,0.734,144.45,42.85
RUN-PB-006,176,BAT08,52.78,3,0.76,143.57,41.9
RUN-PB-006,176,PT01,44.8,0,0.779,143.16,41.4
RUN-PB-006,176,PT02,48.85,0,0.793,148.85,42.11
RUN-PB-006,176,PT03,43.72,0,,142.47,
RUN-PB-006,176,PT04,40.83,0,0.726,141.66,41.72
RUN-PB-006,176,GA01,41.25,0,,148.19,
RUN-PB-006,176,GA02,44.38,2,0.669,140.92,40.42
RUN-PB-006,176,GA03,49.99,0,,,
RUN-PB-006,176,GA04,41.82,3,,143.36,
RUN-PB-006,176,GA05,39.45,1,0.701,145.94,43.07
RUN-PB-006,176,GA06,45.36,0,,,
RUN-PB-006,176,GA07,43.16,0,,,
RUN-PB-006,176,GA08,41.2,1,,145.75,
RUN-PB-006,176,GA09,45.77,0,,,
RUN-PB-006,176,GA10,48.85,1,0.865,141.93,41.54
RUN-PB-006,176,GA11,49.53,1,0.732,146.68,42.89
RUN-PB-006,176,GA12,44.32,3,0.728,145.81,43.19
RUN-PB-006,176,GA13,36.49,1,0.736,145.21,41.9
RUN-PB-006,176,GA14,42.62,2,0.778,145.51,41.23
RUN-PB-006,176,EOL01,45.29,0,,,43.68
RUN-PB-006,176,EOL02,43.32,1,0.783,147.44,42.21
RUN-PB-006,176,EOL03,51.9,2,0.781,148.15,40.15
RUN-PB-006,176,EOL04,54.69,1,0.718,145.53,42.3
RUN-PB-006,176,EOL05,48.57,1,,,42.91
RUN-PB-006,176,EOL06,44.75,1,0.701,144.12,42.34
RUN-PB-006,176,EOL07,59.68,0,,,
RUN-PB-006,177,ST01,34.31,2,0.738,142.72,41.56
RUN-PB-006,177,ST02,38.75,1,0.764,139.85,42.29
RUN-PB-006,177,ST03,39.52,3,0.662,145.81,42.0
RUN-PB-006,177,ST04,36.47,6,0.774,,
RUN-PB-006,177,ST05,41.23,4,0.742,151.08,42.62
RUN-PB-006,177,ST06,45.29,0,,,
RUN-PB-006,177,B01,42.85,2,0.801,144.34,41.42
RUN-PB-006,177,B02,42.82,5,0.728,146.51,42.67
RUN-PB-006,177,B03,39.38,0,0.724,141.88,41.23
RUN-PB-006,177,B04,41.32,2,0.687,141.05,41.43
RUN-PB-006,177,B05,43.5,0,0.699,142.22,40.43
RUN-PB-006,177,B06,43.55,1,0.665,144.04,42.5
RUN-PB-006,177,B07,46.74,1,0.704,145.27,42.83
RUN-PB-006,177,B08,38.84,1,0.752,144.91,42.4
RUN-PB-006,177,B09,42.04,2,,138.62,
RUN-PB-006,177,B10,39.21,3,,145.74,
RUN-PB-006,177,B11,47.84,3,0.675,147.01,42.97
RUN-PB-006,177,B12,50.68,0,,,
RUN-PB-006,177,P01,47.98,2,,,40.68
RUN-PB-006,177,P02,54.63,3,0.802,144.56,41.46
RUN-PB-006,177,P03,57.84,1,0.805,142.75,42.35
RUN-PB-006,177,P04,44.22,3,0.764,143.81,41.9
RUN-PB-006,177,P05,42.08,2,0.786,140.26,42.23
RUN-PB-006,177,P06,39.87,2,,,41.89
RUN-PB-006,177,P07,46.03,0,0.807,141.75,42.58
RUN-PB-006,177,P08,46.04,1,0.699,143.96,41.15
RUN-PB-006,177,P09,60.41,1,0.722,145.67,42.06
RUN-PB-006,177,P10,52.5,0,,,
RUN-PB-006,177,BAT01,36.47,2,0.786,143.27,43.21
RUN-PB-006,177,BAT02,39.28,3,0.787,147.94,42.75
RUN-PB-006,177,BAT03,37.55,3,0.739,143.9,42.16
RUN-PB-006,177,BAT04,45.47,0,,,
RUN-PB-006,177,BAT05,43.61,1,0.727,148.88,41.09
RUN-PB-006,177,BAT06,49.69,0,0.766,142.99,41.85
RUN-PB-006,177,BAT07,41.73,1,0.807,146.69,41.08
RUN-PB-006,177,BAT08,53.76,1,0.761,140.61,43.02
RUN-PB-006,177,PT01,44.55,2,0.706,142.95,42.42
RUN-PB-006,177,PT02,47.71,2,0.708,152.77,40.86
RUN-PB-006,177,PT03,44.22,1,,140.96,
RUN-PB-006,177,PT04,40.1,2,0.777,146.0,42.23
RUN-PB-006,177,GA01,41.08,0,,144.19,
RUN-PB-006,177,GA02,44.18,2,0.672,144.63,41.64
RUN-PB-006,177,GA03,51.87,0,,,
RUN-PB-006,177,GA04,41.32,2,,146.86,
RUN-PB-006,177,GA05,39.35,0,0.774,143.98,43.4
RUN-PB-006,177,GA06,44.34,0,,,
RUN-PB-006,177,GA07,44.16,0,,,
RUN-PB-006,177,GA08,42.82,0,,148.84,
RUN-PB-006,177,GA09,46.92,0,,,
RUN-PB-006,177,GA10,50.17,2,0.797,147.18,42.43
